run_id,rate_mbps,repetition,schedule_index,nominal_offered_mbps,actual_offered_mbps,achieved_mbps,achieved_to_actual_offered_pct,achieved_to_nominal_pct,sender_seconds,receiver_seconds,sender_datagrams,receiver_total_datagrams,receiver_lost_datagrams,receiver_datagrams,sender_pps,receiver_pps,iperf_receiver_loss_pct,probes_sent,probes_received,probe_loss_pct,duplicate_probes,out_of_range_probes,latency_n_samples,latency_median_us,latency_p99_us,bmv2_cpu_n_samples,bmv2_cpu_mean_pct,bmv2_cpu_p95_pct,system_cpu_n_samples,system_cpu_mean_pct,system_cpu_p95_pct,measurement_start_monotonic_us,measurement_end_monotonic_us,probe_campaign_seconds,iperf_udp_length_bytes,iperf3_version,iperf_client_json_path,iperf_server_json_path
f658a307-fcc1-40f2-9580-58aa05dfce4e,50,0,7,50.0,49.18106296603166,49.99993575360454,101.66501644777068,99.99987150720908,61.00005382299423,60.00010013580322,263298,258978,0,258978,4316.356847225415,4316.292796409231,0.0,1000,1000,0.0,0,0,1000,101.0,282.1899999999998,599,41.285976627712856,50.0,599,9.892821368948246,12.510000000000002,84000466642,84060466642,64.35864745901199,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_07_rate_50_rep_0/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_07_rate_50_rep_0/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,50,1,10,50.0,49.180127298543105,49.18016016826643,100.00006683537667,98.36032033653287,61.00003665685654,60.99999588727951,263294,263294,0,263294,4316.292488168615,4316.295372978958,0.0,1000,1000,0.0,0,0,1000,101.0,292.02,599,40.13272120200334,50.0,599,13.035225375626043,15.3,84362968346,84422968346,64.40459949799697,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_10_rate_50_rep_1/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_10_rate_50_rep_1/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,50,2,1,50.0,49.18015939938351,49.18034286161432,100.00037304114717,98.36068572322864,60.99999684095383,61.00000482797623,263295,263294,0,263294,4316.311698941442,4316.294740344781,0.0,1000,1000,0.0,0,0,1000,105.0,379.3099999999997,599,45.04140233722871,50.1,599,10.031385642737897,12.730000000000006,83275711791,83335711791,64.37182443900383,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_01_rate_50_rep_2/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_01_rate_50_rep_2/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,50,3,15,50.0,49.18029547908028,49.999903467871505,101.66653734144371,99.99980693574302,61.000063598155975,60.00013887882233,263299,258978,0,258978,4316.372548961727,4316.290009312112,0.0,1000,1000,0.0,0,0,1000,101.0,282.02,599,41.90350584307179,50.0,599,13.323539232053422,15.8,84966966799,85026966799,64.34468731000379,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_15_rate_50_rep_3/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_15_rate_50_rep_3/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,50,4,13,50.0,49.18105777598209,49.99968218903115,101.66451160277573,99.9993643780623,61.00006026029587,60.00017273426056,263299,258977,0,258977,4316.372785149162,4316.270907202274,0.0,1000,1000,0.0,0,0,1000,101.0,261.01,599,41.1355592654424,50.0,599,8.707011686143572,11.1,84725396291,84785396291,64.28746649798995,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_13_rate_50_rep_4/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_13_rate_50_rep_4/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,75,0,8,75.0,73.77149230611907,73.77044314653753,99.99857782518863,98.36059086205003,61.00013828277588,61.00006365776062,394947,394941,0,394941,6474.526306303768,6474.435866424778,0.0,1000,999,0.10000000000000009,0,0,999,108.0,392.2199999999998,599,69.01485809682805,80.0,599,19.907011686143573,22.51,84121372749,84181372749,64.43395388500358,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_08_rate_75_rep_0/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_08_rate_75_rep_0/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,75,1,0,75.0,74.99983573333333,74.99936347201927,99.99937031686878,99.99915129602569,60.0,60.00006890296936,388468,388467,3,388464,6474.466666666666,6474.392564918791,0.0007722663701163805,1000,999,0.10000000000000009,0,0,999,113.0,430.05999999999995,599,69.61435726210351,80.0,599,13.525375626043408,16.42,83154934505,83214934505,64.47832646500319,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_00_rate_75_rep_1/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_00_rate_75_rep_1/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,75,2,11,75.0,75.00108072966908,73.76957570603301,98.35801696234904,98.35943427471068,60.000085175037384,61.000152826309204,388473,394941,4,394937,6474.5408088457425,6474.360828644756,0.0010128095082556634,1000,999,0.10000000000000009,0,0,999,109.0,359.37999999999965,599,69.78280467445742,80.0,599,14.043071786310517,16.320000000000004,84483789924,84543789924,64.44869972599554,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_11_rate_75_rep_2/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_11_rate_75_rep_2/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,75,3,4,75.0,73.77000261398682,74.99528769487705,101.6609530127059,99.99371692650274,60.99995684623718,60.00008600950241,394942,388467,24,388443,6474.463596679778,6474.040719516319,0.006178130960931044,1000,998,0.20000000000000018,0,0,998,115.0,522.3599999999997,599,72.18764607679466,90.0,599,21.407679465776294,25.0,83638074827,83698074827,64.42762897499779,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_04_rate_75_rep_3/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_04_rate_75_rep_3/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,75,4,3,75.0,73.77032561620558,74.9998791925826,101.66673193605493,99.99983892344346,61.000003814697266,60.00011968612671,394942,388467,0,388467,6474.458611506565,6474.437084995045,0.0,1000,1000,0.0,0,0,1000,110.0,411.1299999999999,599,69.44841402337228,80.0,599,20.430383973288812,22.620000000000005,83517281916,83577281916,64.48536552400037,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_03_rate_75_rep_4/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_03_rate_75_rep_4/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,100,0,24,100.0,100.00001803507602,98.3555869194806,98.35556918097892,98.35558691948059,60.00001221895218,61.000104904174805,517957,526589,32,526557,8632.61490864152,8632.067122297076,0.006076845509496021,1000,778,22.199999999999996,0,0,778,112.0,478.84000000000015,599,87.64540901502504,100.0,599,26.730217028380633,28.71,86054017085,86114017085,64.45778010500362,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_24_rate_100_rep_0/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_24_rate_100_rep_0/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,100,1,9,100.0,99.99997531843319,99.98928514060019,99.9893098195285,99.98928514060019,60.00003784894943,60.00008076429367,517957,517956,54,517902,8632.611221078907,8631.688381129745,0.010425595996571137,1000,729,27.1,0,0,729,116.0,506.72,599,89.66644407345575,100.0,599,23.566944908180297,25.7,84242171146,84302171146,64.50931458099512,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_09_rate_100_rep_1/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_09_rate_100_rep_1/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,100,2,14,100.0,98.35974236613347,98.35383552196815,99.9939946526666,98.35383552196816,61.00000101327896,61.000131130218506,526590,526589,35,526554,8632.622807422047,8632.014230853898,0.0066465497760112725,1000,713,28.700000000000003,0,0,713,116.0,531.16,599,89.95141903171954,100.0,599,14.927045075125207,17.4,84846215434,84906215434,64.52139385099872,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_14_rate_100_rep_2/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_14_rate_100_rep_2/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,100,3,17,100.0,98.36032533427218,99.9929556870098,101.65984643420934,99.9929556870098,60.99999278783798,60.00007939338684,526590,517956,36,517920,8632.623971473487,8631.988577953194,0.006950397331047425,1000,731,26.900000000000002,0,0,731,115.0,465.00000000000045,599,90.26828046744575,100.0,599,27.304674457429048,29.5,85208548866,85268548866,64.49158372399688,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_17_rate_100_rep_3/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_17_rate_100_rep_3/iperf3_server.json
f658a307-fcc1-40f2-9580-58aa05dfce4e,100,4,19,100.0,100.00147812695046,99.98947959763382,99.98800164803423,99.98947959763382,60.00006288290024,60.000079929828644,517964,517956,54,517902,8632.724285821,8631.688501176954,0.010425595996571137,1000,714,28.6,0,0,714,115.0,471.57000000000005,599,90.18447412353923,100.0,599,23.815025041736227,26.310000000000002,85450106364,85510106364,64.55951493800967,1448,iperf 3.16,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_19_rate_100_rep_4/iperf3_client.json,data/raw/saturation_sweep_c3_f658a307-fcc1-40f2-9580-58aa05dfce4e_artifacts/cell_19_rate_100_rep_4/iperf3_server.json
