run_id,p4_program,packet_size_bytes,background_load_mbps,probe_layer,cold_idle_reference,n_probes,probe_interval_ms,repetition,schedule_index,probes_sent,probes_received,probes_lost,probe_loss_pct,median_us,iqr_us,p99_us
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,256,45,l3,False,1000,60.0,2,82,1000,1000,0,0.0,95.5,13.0,213.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,256,45,l3,False,1000,60.0,3,19,1000,999,1,0.1,95.0,14.0,225.17999999999984
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,256,45,l3,False,1000,60.0,4,128,1000,1000,0,0.0,94.0,13.0,209.04999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,1,l3,False,1000,60.0,0,134,1000,1000,0,0.0,104.0,18.0,163.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,1,l3,False,1000,60.0,1,37,1000,1000,0,0.0,100.0,11.0,169.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,1,l3,False,1000,60.0,2,106,1000,1000,0,0.0,98.0,9.0,172.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,1,l3,False,1000,60.0,3,55,1000,1000,0,0.0,98.0,8.0,217.26999999999975
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,1,l3,False,1000,60.0,4,64,1000,1000,0,0.0,98.0,9.0,153.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,25,l3,False,1000,60.0,0,53,1000,1000,0,0.0,95.0,10.0,170.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,25,l3,False,1000,60.0,1,119,1000,1000,0,0.0,95.0,12.0,184.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,25,l3,False,1000,60.0,2,108,1000,1000,0,0.0,95.0,14.0,183.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,25,l3,False,1000,60.0,3,80,1000,1000,0,0.0,96.0,16.0,185.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,25,l3,False,1000,60.0,4,4,1000,1000,0,0.0,95.0,15.0,187.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,45,l3,False,1000,60.0,0,112,1000,1000,0,0.0,95.0,16.0,202.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,45,l3,False,1000,60.0,1,148,1000,1000,0,0.0,96.0,14.0,240.05999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,45,l3,False,1000,60.0,2,152,1000,1000,0,0.0,96.0,13.0,217.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,45,l3,False,1000,60.0,3,142,1000,1000,0,0.0,97.0,16.25,229.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm,1500,45,l3,False,1000,60.0,4,110,1000,999,1,0.1,95.0,13.0,206.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,1,l3,False,1000,60.0,0,59,1000,1000,0,0.0,106.0,10.25,171.2299999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,1,l3,False,1000,60.0,1,143,1000,1000,0,0.0,106.0,10.25,159.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,1,l3,False,1000,60.0,2,133,1000,1000,0,0.0,105.0,10.0,220.19999999999982
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,1,l3,False,1000,60.0,3,102,1000,1000,0,0.0,109.0,19.0,202.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,1,l3,False,1000,60.0,4,72,1000,1000,0,0.0,103.0,12.0,155.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,25,l3,False,1000,60.0,0,51,1000,1000,0,0.0,102.0,9.25,185.05999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,25,l3,False,1000,60.0,1,136,1000,1000,0,0.0,103.0,13.0,193.08999999999992
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,64,25,l3,False,1000,60.0,2,145,1000,1000,0,0.0,103.0,14.0,202.07999999999993
